job_id,basic_requirement,professional_skill,professional_quality,job_name,job_name
2160,2,0,7,测试工程师,测试工程师
2161,0,3,0,前端开发,前端开发
2162,2,4,10,技术支持工程师,技术支持工程师
2163,0,5,0,C/C++,C/C++
2164,0,9,0,测试工程师,测试工程师
2165,2,8,4,测试工程师,测试工程师
2166,2,10,4,测试工程师,测试工程师
2167,2,2,2,测试工程师,测试工程师
2168,0,1,0,C/C++,C/C++
2169,0,0,0,前端开发,前端开发
2170,2,10,3,测试工程师,测试工程师
2171,0,4,5,实施工程师,实施工程师
2172,2,1,2,科研人员,科研人员
2173,2,3,0,科研人员,科研人员
2174,0,21,0,Java,Java
2175,0,3,0,Java,Java
2176,0,5,0,硬件测试,硬件测试
2177,2,3,2,测试工程师,测试工程师
2178,0,2,0,软件测试,软件测试
2179,0,3,0,实施工程师,实施工程师
2180,2,4,0,实施工程师,实施工程师
2181,2,3,2,科研人员,科研人员
2182,0,7,0,前端开发,前端开发
2183,0,1,0,科研人员,科研人员
2184,0,5,0,硬件测试,硬件测试
2185,2,21,6,Java,Java
2186,0,2,0,测试工程师,测试工程师
2187,0,0,0,软件测试,软件测试
2188,2,4,7,技术支持工程师,技术支持工程师
2189,3,1,2,实施工程师,实施工程师
2190,2,2,1,科研人员,科研人员
2191,2,3,2,技术支持工程师,技术支持工程师
2192,2,2,2,实施工程师,实施工程师
2193,0,13,0,C/C++,C/C++
2194,0,10,4,前端开发,前端开发
2195,2,9,4,C/C++,C/C++
2196,0,0,0,测试工程师,测试工程师
2197,2,7,4,软件测试,软件测试
2198,2,4,0,科研人员,科研人员
2199,2,10,0,C/C++,C/C++
2200,0,9,2,前端开发,前端开发
2201,2,9,11,实施工程师,实施工程师
2202,0,13,2,C/C++,C/C++
2203,0,2,1,测试工程师,测试工程师
2204,0,0,0,科研人员,科研人员
2205,2,1,4,技术支持工程师,技术支持工程师
2206,2,4,3,硬件测试,硬件测试
2207,0,1,0,技术支持工程师,技术支持工程师
2208,2,6,2,测试工程师,测试工程师
2209,0,16,4,Java,Java
2210,2,2,6,技术支持工程师,技术支持工程师
2211,2,15,4,前端开发,前端开发
2212,0,2,0,软件测试,软件测试
2213,0,1,0,实施工程师,实施工程师
2214,2,3,0,科研人员,科研人员
2215,0,3,0,Java,Java
2216,2,33,0,Java,Java
2217,0,11,2,前端开发,前端开发
2218,0,5,1,软件测试,软件测试
2219,2,4,0,软件测试,软件测试
2220,0,0,0,科研人员,科研人员
2221,0,3,0,实施工程师,实施工程师
2222,0,0,0,实施工程师,实施工程师
2223,0,3,0,技术支持工程师,技术支持工程师
2224,0,6,0,测试工程师,测试工程师
2225,2,10,3,软件测试,软件测试
2226,0,1,0,技术支持工程师,技术支持工程师
2227,2,4,5,科研人员,科研人员
2228,2,3,1,技术支持工程师,技术支持工程师
2229,0,2,0,科研人员,科研人员
2230,2,8,3,Java,Java
2231,4,4,0,测试工程师,测试工程师
2232,2,1,0,软件测试,软件测试
2233,2,1,4,技术支持工程师,技术支持工程师
2234,0,2,0,技术支持工程师,技术支持工程师
2235,0,7,0,C/C++,C/C++
2236,0,3,0,实施工程师,实施工程师
2237,2,10,7,测试工程师,测试工程师
2238,0,6,0,科研人员,科研人员
2239,0,0,0,科研人员,科研人员
2240,0,7,3,实施工程师,实施工程师
2241,0,3,0,实施工程师,实施工程师
2242,2,9,0,C/C++,C/C++
2243,0,3,2,技术支持工程师,技术支持工程师
2244,2,1,0,软件测试,软件测试
2245,0,11,4,前端开发,前端开发
2246,0,0,0,软件测试,软件测试
2247,0,12,0,Java,Java
2248,0,0,0,科研人员,科研人员
2249,0,0,0,测试工程师,测试工程师
2250,2,2,2,测试工程师,测试工程师
2251,0,0,0,硬件测试,硬件测试
2252,2,8,0,Java,Java
2253,0,7,0,软件测试,软件测试
2254,0,0,0,软件测试,软件测试
2255,2,1,0,软件测试,软件测试
2256,0,2,0,科研人员,科研人员
2257,1,4,0,Java,Java
2258,0,5,1,软件测试,软件测试
2259,0,0,0,软件测试,软件测试
2260,2,10,4,Java,Java
2261,0,5,0,Java,Java
2262,0,2,1,技术支持工程师,技术支持工程师
2263,2,1,0,软件测试,软件测试
2264,2,2,0,技术支持工程师,技术支持工程师
2265,0,7,0,测试工程师,测试工程师
2266,4,1,2,科研人员,科研人员
2267,2,11,3,Java,Java
2268,3,0,4,技术支持工程师,技术支持工程师
2269,0,1,2,实施工程师,实施工程师
2270,2,1,0,测试工程师,测试工程师
2271,0,3,4,科研人员,科研人员
2272,2,2,2,实施工程师,实施工程师
2273,0,3,0,实施工程师,实施工程师
2274,4,4,4,技术支持工程师,技术支持工程师
2275,2,1,2,测试工程师,测试工程师
2276,0,4,0,前端开发,前端开发
2277,2,2,5,技术支持工程师,技术支持工程师
2278,0,11,9,软件测试,软件测试
2279,0,0,0,测试工程师,测试工程师
2280,0,15,0,Java,Java
2281,2,11,9,实施工程师,实施工程师
2282,0,0,0,前端开发,前端开发
2283,2,8,0,C/C++,C/C++
2284,0,9,2,前端开发,前端开发
2285,2,4,0,实施工程师,实施工程师
2286,2,1,4,技术支持工程师,技术支持工程师
2287,0,0,0,科研人员,科研人员
2288,3,0,3,技术支持工程师,技术支持工程师
2289,4,3,2,科研人员,科研人员
2290,2,4,3,软件测试,软件测试
2291,2,1,0,硬件测试,硬件测试
2292,2,2,0,科研人员,科研人员
2293,0,0,0,前端开发,前端开发
2294,4,0,0,科研人员,科研人员
2295,0,0,0,前端开发,前端开发
2296,2,4,3,实施工程师,实施工程师
2297,2,1,0,测试工程师,测试工程师
2298,0,2,0,技术支持工程师,技术支持工程师
2299,2,6,5,技术支持工程师,技术支持工程师
2300,2,17,3,Java,Java
2301,2,1,0,软件测试,软件测试
2302,0,13,0,C/C++,C/C++
2303,0,14,0,前端开发,前端开发
2304,0,2,0,实施工程师,实施工程师
2305,0,0,0,实施工程师,实施工程师
2306,3,1,2,技术支持工程师,技术支持工程师
2307,2,0,0,科研人员,科研人员
2308,2,0,0,科研人员,科研人员
2309,2,11,0,Java,Java
2310,4,7,1,科研人员,科研人员
2311,2,4,2,实施工程师,实施工程师
2312,0,15,1,Java,Java
2313,0,13,2,Java,Java
2314,0,3,0,实施工程师,实施工程师
2315,0,5,0,硬件测试,硬件测试
2316,0,5,0,硬件测试,硬件测试
2317,0,8,2,C/C++,C/C++
2318,0,13,0,实施工程师,实施工程师
2319,2,1,0,测试工程师,测试工程师
2320,2,2,1,测试工程师,测试工程师
2321,0,1,0,技术支持工程师,技术支持工程师
2322,2,2,2,实施工程师,实施工程师
2323,0,0,0,技术支持工程师,技术支持工程师
2324,0,5,4,实施工程师,实施工程师
2325,0,1,0,技术支持工程师,技术支持工程师
2326,2,10,3,前端开发,前端开发
2327,0,3,0,测试工程师,测试工程师
2328,2,16,0,实施工程师,实施工程师
2329,0,1,0,测试工程师,测试工程师
2330,2,15,5,Java,Java
2331,0,5,0,测试工程师,测试工程师
2332,0,0,0,科研人员,科研人员
2333,0,0,0,实施工程师,实施工程师
2334,4,1,4,科研人员,科研人员
2335,0,0,0,测试工程师,测试工程师
2336,0,0,0,技术支持工程师,技术支持工程师
2337,2,4,6,技术支持工程师,技术支持工程师
2338,2,0,0,软件测试,软件测试
2339,0,5,4,测试工程师,测试工程师
2340,0,3,0,科研人员,科研人员
2341,0,2,0,实施工程师,实施工程师
2342,0,0,0,科研人员,科研人员
2343,2,0,0,软件测试,软件测试
2344,2,0,4,实施工程师,实施工程师
2345,2,9,4,C/C++,C/C++
2346,0,4,0,实施工程师,实施工程师
2347,2,11,0,测试工程师,测试工程师
2348,2,2,4,科研人员,科研人员
2349,0,2,0,前端开发,前端开发
2350,0,1,0,实施工程师,实施工程师
2351,0,7,0,前端开发,前端开发
2352,0,0,0,硬件测试,硬件测试
2353,0,1,0,实施工程师,实施工程师
2354,0,3,0,技术支持工程师,技术支持工程师
2355,0,2,0,测试工程师,测试工程师
2356,4,0,0,科研人员,科研人员
2357,2,1,2,科研人员,科研人员
2358,0,9,2,前端开发,前端开发
2359,0,0,0,软件测试,软件测试
2360,2,4,7,软件测试,软件测试
2361,0,1,0,实施工程师,实施工程师
2362,0,10,0,Java,Java
2363,2,8,4,Java,Java
2364,0,2,0,测试工程师,测试工程师
2365,0,0,0,C/C++,C/C++
2366,2,0,0,硬件测试,硬件测试
2367,0,2,0,科研人员,科研人员
2368,0,0,0,技术支持工程师,技术支持工程师
2369,4,0,0,科研人员,科研人员
2370,0,0,0,科研人员,科研人员
2371,4,11,0,科研人员,科研人员
2372,2,4,0,实施工程师,实施工程师
2373,0,0,0,软件测试,软件测试
2374,0,0,0,实施工程师,实施工程师
2375,0,0,0,技术支持工程师,技术支持工程师
2376,2,29,3,Java,Java
2377,0,3,0,前端开发,前端开发
2378,0,10,3,实施工程师,实施工程师
2379,0,21,0,Java,Java
2380,0,10,0,前端开发,前端开发
2381,2,1,0,测试工程师,测试工程师
2382,2,7,3,C/C++,C/C++
2383,0,7,2,科研人员,科研人员
2384,2,15,4,C/C++,C/C++
2385,2,5,0,软件测试,软件测试
2386,0,21,0,Java,Java
2387,2,4,2,测试工程师,测试工程师
2388,2,2,3,技术支持工程师,技术支持工程师
2389,0,6,0,C/C++,C/C++
2390,0,3,4,实施工程师,实施工程师
2391,2,1,0,测试工程师,测试工程师
2392,2,3,0,C/C++,C/C++
2393,2,6,0,Java,Java
2394,2,2,4,技术支持工程师,技术支持工程师
2395,2,6,2,C/C++,C/C++
2396,0,5,3,硬件测试,硬件测试
2397,0,3,3,技术支持工程师,技术支持工程师
2398,2,6,2,软件测试,软件测试
2399,0,0,0,科研人员,科研人员
2400,2,1,2,测试工程师,测试工程师
2401,2,1,2,科研人员,科研人员
2402,3,20,3,前端开发,前端开发
2403,3,9,5,Java,Java
2404,3,10,2,C/C++,C/C++
2405,0,2,0,测试工程师,测试工程师
2406,2,20,3,C/C++,C/C++
2407,0,0,0,实施工程师,实施工程师
2408,0,3,0,实施工程师,实施工程师
2409,2,3,0,实施工程师,实施工程师
2410,0,0,0,Java,Java
2411,0,3,0,技术支持工程师,技术支持工程师
2412,2,2,2,技术支持工程师,技术支持工程师
2413,2,3,0,科研人员,科研人员
2414,2,8,0,Java,Java
2415,2,0,0,测试工程师,测试工程师
2416,2,15,7,软件测试,软件测试
2417,0,0,0,实施工程师,实施工程师
2418,2,3,4,实施工程师,实施工程师
2419,2,3,0,软件测试,软件测试
2420,2,7,0,C/C++,C/C++
2421,2,10,0,测试工程师,测试工程师
2422,3,5,3,C/C++,C/C++
2423,2,2,4,实施工程师,实施工程师
2424,0,3,5,实施工程师,实施工程师
2425,0,1,0,硬件测试,硬件测试
2426,4,6,2,科研人员,科研人员
2427,0,2,0,软件测试,软件测试
2428,2,16,1,C/C++,C/C++
2429,0,1,0,技术支持工程师,技术支持工程师
2430,2,0,0,科研人员,科研人员
2431,0,0,0,软件测试,软件测试
2432,2,17,3,前端开发,前端开发
2433,0,0,0,C/C++,C/C++
2434,2,14,0,C/C++,C/C++
2435,2,9,4,C/C++,C/C++
2436,3,2,0,C/C++,C/C++
2437,2,8,4,硬件测试,硬件测试
2438,2,12,0,Java,Java
2439,0,0,0,测试工程师,测试工程师
2440,0,3,0,测试工程师,测试工程师
2441,0,0,0,科研人员,科研人员
2442,0,4,0,前端开发,前端开发
2443,3,5,4,技术支持工程师,技术支持工程师
2444,2,11,3,Java,Java
2445,0,5,4,测试工程师,测试工程师
2446,0,1,0,测试工程师,测试工程师
2447,0,3,3,实施工程师,实施工程师
2448,0,13,0,C/C++,C/C++
2449,2,1,0,测试工程师,测试工程师
2450,0,1,0,实施工程师,实施工程师
2451,2,6,15,技术支持工程师,技术支持工程师
2452,0,11,1,Java,Java
2453,3,1,0,技术支持工程师,技术支持工程师
2454,4,0,0,科研人员,科研人员
2455,0,7,0,C/C++,C/C++
2456,2,26,6,Java,Java
2457,4,4,0,硬件测试,硬件测试
2458,2,8,4,测试工程师,测试工程师
2459,2,1,0,软件测试,软件测试
2460,0,5,0,C/C++,C/C++
2461,0,1,0,实施工程师,实施工程师
2462,0,11,0,Java,Java
2463,2,1,2,软件测试,软件测试
2464,0,0,0,测试工程师,测试工程师
2465,2,6,1,Java,Java
2466,0,2,2,科研人员,科研人员
2467,2,2,2,硬件测试,硬件测试
2468,2,8,10,技术支持工程师,技术支持工程师
2469,0,21,0,Java,Java
2470,0,3,0,实施工程师,实施工程师
2471,0,14,0,Java,Java
2472,2,3,0,软件测试,软件测试
2473,0,2,0,硬件测试,硬件测试
2474,0,0,0,Java,Java
2475,0,1,0,科研人员,科研人员
2476,0,0,0,C/C++,C/C++
2477,2,1,0,科研人员,科研人员
2478,0,4,0,测试工程师,测试工程师
2479,0,1,0,实施工程师,实施工程师
2480,4,1,4,硬件测试,硬件测试
2481,2,6,0,Java,Java
2482,0,0,0,实施工程师,实施工程师
2483,2,5,2,C/C++,C/C++
2484,0,0,0,科研人员,科研人员
2485,0,9,2,前端开发,前端开发
2486,2,13,1,前端开发,前端开发
2487,2,23,5,Java,Java
2488,0,0,0,测试工程师,测试工程师
2489,0,1,0,技术支持工程师,技术支持工程师
2490,2,2,3,实施工程师,实施工程师
2491,2,2,0,技术支持工程师,技术支持工程师
2492,0,7,0,测试工程师,测试工程师
2493,0,6,0,前端开发,前端开发
2494,0,5,0,Java,Java
2495,0,4,2,技术支持工程师,技术支持工程师
2496,0,14,0,Java,Java
2497,0,4,0,C/C++,C/C++
2498,0,2,0,科研人员,科研人员
2499,3,1,0,技术支持工程师,技术支持工程师
2500,2,1,0,测试工程师,测试工程师
2501,2,4,3,技术支持工程师,技术支持工程师
2502,5,24,4,科研人员,科研人员
2503,2,8,0,Java,Java
2504,0,6,4,软件测试,软件测试
2505,0,3,0,技术支持工程师,技术支持工程师
2506,2,2,6,技术支持工程师,技术支持工程师
2507,2,2,4,科研人员,科研人员
2508,4,3,0,测试工程师,测试工程师
2509,0,23,0,Java,Java
2510,4,0,4,科研人员,科研人员
2511,0,2,0,测试工程师,测试工程师
2512,0,5,0,硬件测试,硬件测试
2513,0,1,2,科研人员,科研人员
2514,2,6,3,测试工程师,测试工程师
2515,0,4,3,测试工程师,测试工程师
2516,2,8,0,Java,Java
2517,0,0,0,Java,Java
2518,0,1,0,科研人员,科研人员
2519,0,2,0,实施工程师,实施工程师
2520,0,1,0,实施工程师,实施工程师
2521,0,0,0,实施工程师,实施工程师
2522,2,7,0,软件测试,软件测试
2523,2,0,0,科研人员,科研人员
2524,0,0,2,实施工程师,实施工程师
2525,0,1,0,技术支持工程师,技术支持工程师
2526,2,0,0,科研人员,科研人员
2527,2,3,2,技术支持工程师,技术支持工程师
2528,0,3,2,实施工程师,实施工程师
2529,2,4,0,测试工程师,测试工程师
2530,0,3,1,前端开发,前端开发
2531,0,8,3,C/C++,C/C++
2532,0,1,0,实施工程师,实施工程师
2533,2,2,0,技术支持工程师,技术支持工程师
2534,2,1,2,硬件测试,硬件测试
2535,2,2,6,测试工程师,测试工程师
2536,2,1,0,测试工程师,测试工程师
2537,2,1,0,科研人员,科研人员
2538,2,6,6,科研人员,科研人员
2539,0,0,0,技术支持工程师,技术支持工程师
2540,2,4,0,测试工程师,测试工程师
2541,0,1,0,硬件测试,硬件测试
2542,0,14,4,前端开发,前端开发
2543,0,3,3,技术支持工程师,技术支持工程师
2544,2,4,5,测试工程师,测试工程师
2545,0,1,0,前端开发,前端开发
2546,2,5,2,C/C++,C/C++
2547,0,0,0,科研人员,科研人员
2548,0,2,0,C/C++,C/C++
2549,2,3,2,实施工程师,实施工程师
2550,2,2,9,测试工程师,测试工程师
2551,2,10,3,前端开发,前端开发
2552,0,0,0,软件测试,软件测试
2553,0,3,0,实施工程师,实施工程师
2554,2,23,1,Java,Java
2555,2,2,0,测试工程师,测试工程师
2556,2,18,5,Java,Java
2557,0,17,0,Java,Java
2558,2,5,0,实施工程师,实施工程师
2559,0,3,7,实施工程师,实施工程师
2560,2,3,1,技术支持工程师,技术支持工程师
2561,0,5,1,测试工程师,测试工程师
2562,0,5,0,硬件测试,硬件测试
2563,2,14,3,前端开发,前端开发
2564,2,0,0,实施工程师,实施工程师
2565,0,9,2,Java,Java
2566,0,2,2,测试工程师,测试工程师
2567,0,5,0,C/C++,C/C++
2568,0,22,0,Java,Java
2569,0,5,0,硬件测试,硬件测试
2570,0,5,1,测试工程师,测试工程师
2571,0,7,4,软件测试,软件测试
2572,0,0,0,实施工程师,实施工程师
2573,2,10,0,C/C++,C/C++
2574,0,1,0,科研人员,科研人员
2575,0,7,2,科研人员,科研人员
2576,1,2,0,技术支持工程师,技术支持工程师
2577,0,0,0,测试工程师,测试工程师
2578,2,13,5,测试工程师,测试工程师
2579,0,13,0,实施工程师,实施工程师
2580,0,17,4,软件测试,软件测试
2581,2,2,0,测试工程师,测试工程师
2582,0,3,0,软件测试,软件测试
2583,2,4,0,测试工程师,测试工程师
2584,4,0,0,科研人员,科研人员
2585,0,5,0,测试工程师,测试工程师
2586,0,2,0,实施工程师,实施工程师
2587,0,8,1,前端开发,前端开发
2588,2,2,4,测试工程师,测试工程师
2589,0,0,0,科研人员,科研人员
2590,0,3,0,科研人员,科研人员
2591,0,13,0,C/C++,C/C++
2592,2,3,0,技术支持工程师,技术支持工程师
2593,0,10,0,Java,Java
2594,0,0,0,技术支持工程师,技术支持工程师
2595,2,3,2,硬件测试,硬件测试
2596,2,5,0,软件测试,软件测试
2597,0,5,1,测试工程师,测试工程师
2598,0,2,2,硬件测试,硬件测试
2599,2,4,3,测试工程师,测试工程师
2600,0,3,3,实施工程师,实施工程师
2601,0,0,0,技术支持工程师,技术支持工程师
2602,2,1,0,软件测试,软件测试
2603,2,5,0,技术支持工程师,技术支持工程师
2604,0,17,0,Java,Java
2605,2,8,4,硬件测试,硬件测试
2606,2,7,0,软件测试,软件测试
2607,0,2,0,软件测试,软件测试
2608,0,5,0,硬件测试,硬件测试
2609,0,2,0,前端开发,前端开发
2610,4,1,0,测试工程师,测试工程师
2611,2,11,3,软件测试,软件测试
2612,0,1,0,科研人员,科研人员
2613,2,1,0,测试工程师,测试工程师
2614,0,0,0,Java,Java
2615,2,1,0,测试工程师,测试工程师
2616,0,3,0,实施工程师,实施工程师
2617,2,1,0,测试工程师,测试工程师
2618,0,0,0,技术支持工程师,技术支持工程师
2619,2,1,0,科研人员,科研人员
2620,2,1,0,测试工程师,测试工程师
2621,0,0,0,Java,Java
2622,0,0,0,硬件测试,硬件测试
2623,2,4,2,测试工程师,测试工程师
2624,2,16,0,软件测试,软件测试
2625,0,3,0,实施工程师,实施工程师
2626,2,10,11,技术支持工程师,技术支持工程师
2627,0,22,3,Java,Java
2628,0,4,0,前端开发,前端开发
2629,0,9,2,软件测试,软件测试
2630,0,0,0,测试工程师,测试工程师
2631,2,1,0,技术支持工程师,技术支持工程师
2632,2,4,7,测试工程师,测试工程师
2633,0,0,0,科研人员,科研人员
2634,0,3,0,软件测试,软件测试
2635,0,3,0,技术支持工程师,技术支持工程师
2636,2,0,0,科研人员,科研人员
2637,2,6,2,测试工程师,测试工程师
2638,2,16,4,技术支持工程师,技术支持工程师
2639,2,5,4,科研人员,科研人员
2640,0,1,0,科研人员,科研人员
2641,0,9,2,前端开发,前端开发
2642,0,0,0,技术支持工程师,技术支持工程师
2643,2,5,0,C/C++,C/C++
2644,2,0,0,科研人员,科研人员
2645,0,2,2,硬件测试,硬件测试
2646,0,0,0,实施工程师,实施工程师
2647,0,2,8,测试工程师,测试工程师
2648,0,1,0,Java,Java
2649,0,0,0,实施工程师,实施工程师
2650,0,2,0,技术支持工程师,技术支持工程师
2651,0,7,0,Java,Java
2652,6,0,0,科研人员,科研人员
2653,2,14,0,前端开发,前端开发
2654,0,0,0,前端开发,前端开发
2655,2,22,3,Java,Java
2656,2,4,3,技术支持工程师,技术支持工程师
2657,0,3,7,实施工程师,实施工程师
2658,2,3,1,测试工程师,测试工程师
2659,2,3,0,科研人员,科研人员
2660,2,2,5,科研人员,科研人员
2661,0,14,0,Java,Java
2662,0,21,6,前端开发,前端开发
2663,2,11,0,测试工程师,测试工程师
2664,0,5,1,Java,Java
2665,0,0,0,测试工程师,测试工程师
2666,2,0,6,实施工程师,实施工程师
2667,0,2,8,技术支持工程师,技术支持工程师
2668,0,21,0,Java,Java
2669,2,5,0,C/C++,C/C++
2670,0,0,0,前端开发,前端开发
2671,2,13,1,C/C++,C/C++
2672,0,1,0,实施工程师,实施工程师
2673,2,3,4,技术支持工程师,技术支持工程师
2674,4,3,6,实施工程师,实施工程师
2675,2,1,0,测试工程师,测试工程师
2676,2,2,0,硬件测试,硬件测试
2677,0,21,3,Java,Java
2678,2,5,3,技术支持工程师,技术支持工程师
2679,0,5,2,硬件测试,硬件测试
2680,0,0,0,科研人员,科研人员
2681,2,1,1,实施工程师,实施工程师
2682,2,4,0,技术支持工程师,技术支持工程师
2683,0,21,0,Java,Java
2684,0,5,0,测试工程师,测试工程师
2685,2,5,8,技术支持工程师,技术支持工程师
2686,0,6,1,测试工程师,测试工程师
2687,0,3,0,测试工程师,测试工程师
2688,0,14,0,前端开发,前端开发
2689,2,8,8,C/C++,C/C++
2690,0,5,3,Java,Java
2691,0,11,2,Java,Java
2692,0,2,4,测试工程师,测试工程师
2693,1,3,5,实施工程师,实施工程师
2694,2,1,3,科研人员,科研人员
2695,2,1,0,科研人员,科研人员
2696,2,1,0,测试工程师,测试工程师
2697,2,7,0,软件测试,软件测试
2698,2,1,2,科研人员,科研人员
2699,2,4,0,科研人员,科研人员
2700,2,2,0,实施工程师,实施工程师
2701,0,21,3,Java,Java
2702,2,16,6,前端开发,前端开发
2703,2,11,3,Java,Java
2704,2,16,2,Java,Java
2705,2,6,2,技术支持工程师,技术支持工程师
2706,2,9,6,软件测试,软件测试
2707,2,1,0,科研人员,科研人员
2708,2,10,1,C/C++,C/C++
2709,2,5,4,硬件测试,硬件测试
2710,2,1,0,软件测试,软件测试
2711,2,17,2,Java,Java
2712,0,3,0,实施工程师,实施工程师
2713,2,3,2,技术支持工程师,技术支持工程师
2714,0,4,0,技术支持工程师,技术支持工程师
2715,2,4,2,技术支持工程师,技术支持工程师
2716,2,0,0,测试工程师,测试工程师
2717,0,1,0,测试工程师,测试工程师
2718,0,3,0,技术支持工程师,技术支持工程师
2719,0,0,0,科研人员,科研人员
2720,0,5,1,测试工程师,测试工程师
2721,0,4,0,测试工程师,测试工程师
2722,0,1,0,科研人员,科研人员
2723,2,6,4,实施工程师,实施工程师
2724,2,2,4,测试工程师,测试工程师
2725,0,0,0,Java,Java
2726,0,4,0,硬件测试,硬件测试
2727,0,2,0,技术支持工程师,技术支持工程师
2728,0,1,0,科研人员,科研人员
2729,2,4,7,技术支持工程师,技术支持工程师
2730,0,2,0,C/C++,C/C++
2731,2,2,2,科研人员,科研人员
2732,0,0,0,技术支持工程师,技术支持工程师
2733,0,0,0,软件测试,软件测试
2734,2,10,0,技术支持工程师,技术支持工程师
2735,0,0,0,科研人员,科研人员
2736,2,1,0,软件测试,软件测试
2737,0,0,0,C/C++,C/C++
2738,0,3,0,测试工程师,测试工程师
2739,2,2,2,实施工程师,实施工程师
2740,2,10,1,C/C++,C/C++
2741,0,5,0,软件测试,软件测试
2742,0,3,0,实施工程师,实施工程师
2743,0,3,4,技术支持工程师,技术支持工程师
2744,0,0,0,技术支持工程师,技术支持工程师
2745,0,4,0,测试工程师,测试工程师
2746,2,31,0,Java,Java
2747,2,0,2,测试工程师,测试工程师
2748,2,3,4,硬件测试,硬件测试
2749,2,8,4,硬件测试,硬件测试
2750,0,4,0,测试工程师,测试工程师
2751,2,9,2,前端开发,前端开发
2752,2,8,3,Java,Java
2753,0,2,0,C/C++,C/C++
2754,2,2,0,科研人员,科研人员
2755,0,0,0,软件测试,软件测试
2756,2,2,2,测试工程师,测试工程师
2757,0,0,0,测试工程师,测试工程师
2758,4,11,0,科研人员,科研人员
2759,2,1,3,测试工程师,测试工程师
2760,2,5,0,实施工程师,实施工程师
2761,2,1,0,测试工程师,测试工程师
2762,2,14,0,C/C++,C/C++
2763,0,0,0,科研人员,科研人员
2764,0,10,0,C/C++,C/C++
2765,0,3,0,实施工程师,实施工程师
2766,0,0,0,科研人员,科研人员
2767,2,6,5,技术支持工程师,技术支持工程师
2768,0,2,0,实施工程师,实施工程师
2769,2,4,6,技术支持工程师,技术支持工程师
2770,2,2,5,技术支持工程师,技术支持工程师
2771,2,3,4,技术支持工程师,技术支持工程师
2772,4,4,2,软件测试,软件测试
2773,2,11,7,实施工程师,实施工程师
2774,2,1,0,测试工程师,测试工程师
2775,0,2,2,硬件测试,硬件测试
2776,2,5,7,测试工程师,测试工程师
2777,0,7,0,C/C++,C/C++
2778,0,0,0,科研人员,科研人员
2779,0,5,0,测试工程师,测试工程师
2780,2,1,0,软件测试,软件测试
2781,2,19,9,Java,Java
2782,0,12,1,Java,Java
2783,2,4,0,软件测试,软件测试
2784,4,0,0,科研人员,科研人员
2785,0,1,0,测试工程师,测试工程师
2786,2,3,6,科研人员,科研人员
2787,0,15,1,Java,Java
2788,0,7,2,C/C++,C/C++
2789,3,1,0,科研人员,科研人员
2790,2,1,4,实施工程师,实施工程师
2791,2,0,2,测试工程师,测试工程师
2792,0,14,0,Java,Java
2793,0,2,0,科研人员,科研人员
2794,2,13,0,C/C++,C/C++
2795,2,5,0,软件测试,软件测试
2796,0,3,0,实施工程师,实施工程师
2797,0,12,0,前端开发,前端开发
2798,0,3,0,实施工程师,实施工程师
2799,0,3,8,软件测试,软件测试
2800,0,0,0,测试工程师,测试工程师
2801,0,5,0,硬件测试,硬件测试
2802,0,2,0,技术支持工程师,技术支持工程师
2803,0,1,0,测试工程师,测试工程师
2804,0,0,0,C/C++,C/C++
2805,0,1,0,技术支持工程师,技术支持工程师
2806,2,9,2,C/C++,C/C++
2807,0,7,9,技术支持工程师,技术支持工程师
2808,0,0,0,软件测试,软件测试
2809,0,4,0,测试工程师,测试工程师
2810,0,0,0,硬件测试,硬件测试
2811,0,5,0,硬件测试,硬件测试
2812,2,4,2,测试工程师,测试工程师
2813,0,1,0,技术支持工程师,技术支持工程师
2814,2,5,0,软件测试,软件测试
2815,2,22,8,Java,Java
2816,0,3,0,Java,Java
2817,2,2,0,测试工程师,测试工程师
2818,4,15,8,C/C++,C/C++
2819,0,0,0,科研人员,科研人员
2820,0,3,0,技术支持工程师,技术支持工程师
2821,0,4,1,测试工程师,测试工程师
2822,0,3,0,前端开发,前端开发
2823,0,2,0,技术支持工程师,技术支持工程师
2824,0,7,4,软件测试,软件测试
2825,0,6,2,软件测试,软件测试
2826,0,0,0,科研人员,科研人员
2827,0,1,4,软件测试,软件测试
2828,2,9,7,实施工程师,实施工程师
2829,0,2,2,硬件测试,硬件测试
2830,2,13,6,C/C++,C/C++
2831,0,8,1,前端开发,前端开发
2832,3,1,0,科研人员,科研人员
2833,0,5,7,软件测试,软件测试
2834,2,12,8,前端开发,前端开发
2835,0,10,0,Java,Java
2836,1,1,0,硬件测试,硬件测试
2837,2,1,0,测试工程师,测试工程师
2838,0,6,2,硬件测试,硬件测试
2839,2,1,0,测试工程师,测试工程师
2840,2,0,0,实施工程师,实施工程师
2841,2,3,4,测试工程师,测试工程师
2842,0,3,3,测试工程师,测试工程师
2843,0,13,2,软件测试,软件测试
2844,0,0,0,Java,Java
2845,2,1,5,测试工程师,测试工程师
2846,2,3,2,测试工程师,测试工程师
2847,2,19,8,Java,Java
2848,2,7,4,C/C++,C/C++
2849,2,3,1,测试工程师,测试工程师
2850,0,0,0,科研人员,科研人员
2851,0,3,0,技术支持工程师,技术支持工程师
2852,2,4,0,技术支持工程师,技术支持工程师
2853,2,4,4,实施工程师,实施工程师
2854,0,4,8,硬件测试,硬件测试
